Start,End,Status,Comments
2020-11-21T10:39:38.615429Z,2020-11-21T10:39:38.615429Z,drink,with breakfast
2020-11-21T13:23:56.369578Z,2020-11-21T13:23:56.369578Z,meal,lunch
2020-11-21T16:43:51.603376Z,2020-11-21T16:43:51.603376Z,caffeine,
2020-11-21T17:05:57.695045Z,2020-11-21T17:05:57.695045Z,toilet,
2020-11-21T21:36:50.098367Z,2020-11-21T21:36:50.098367Z,snack,
2020-11-21T22:56:16.855999Z,2020-11-21T22:56:16.855999Z,sleep aid,
2020-11-21T23:23:42.085140Z,2020-11-21T23:23:42.085140Z,lights off,
2020-11-21T23:49:43.806582Z,2020-11-21T23:49:43.806582Z,in bed,
2020-11-22T00:06:16.885587Z,2020-11-22T09:13:45.583855Z,asleep,
2020-11-22T09:49:55.471038Z,2020-11-22T09:49:55.471038Z,out of bed,
2020-11-22T10:27:35.637627Z,2020-11-22T10:27:35.637627Z,meal,breakfast
2020-11-22T10:27:35.637627Z,2020-11-22T10:27:35.637627Z,drink,with breakfast
2020-11-22T17:18:02.028156Z,2020-11-22T17:18:02.028156Z,meal,dinner
2020-11-22T23:31:40.094255Z,2020-11-22T23:31:40.094255Z,toilet,
2020-11-23T00:36:27.306923Z,2020-11-23T00:36:27.306923Z,chocolate,
2020-11-23T00:39:08.310506Z,2020-11-23T00:39:08.310506Z,in bed,
2020-11-23T00:59:26.148867Z,2020-11-23T00:59:26.148867Z,lights off,
2020-11-23T01:37:01.687479Z,2020-11-23T07:03:00Z,asleep,
2020-11-23T07:00:00Z,2020-11-23T07:00:00Z,alarm,
2020-11-23T07:28:36.497506Z,2020-11-23T07:28:36.497506Z,out of bed,
2020-11-23T08:03:15.163722Z,2020-11-23T08:03:15.163722Z,meal,breakfast
2020-11-23T08:03:15.163722Z,2020-11-23T08:03:15.163722Z,drink,with breakfast
2020-11-23T11:06:13.605786Z,2020-11-23T11:06:13.605786Z,meal,lunch
2020-11-23T11:47:48.938876Z,2020-11-23T11:47:48.938876Z,snack,
2020-11-24T01:17:29.987814Z,2020-11-24T01:17:29.987814Z,sleep aid,
2020-11-24T02:17:31.677884Z,2020-11-24T02:17:31.677884Z,lights off,
2020-11-24T02:25:20.164492Z,2020-11-24T02:25:20.164492Z,in bed,
2020-11-24T03:17:32.953227Z,2020-11-24T07:03:00Z,asleep,
2020-11-24T07:00:00Z,2020-11-24T07:00:00Z,alarm,
2020-11-24T07:54:16.527372Z,2020-11-24T07:54:16.527372Z,out of bed,
2020-11-24T07:59:16.527372Z,2020-11-24T07:59:16.527372Z,caffeine,
2020-11-24T07:59:16.527372Z,2020-11-24T07:59:16.527372Z,chocolate,
2020-11-24T08:30:41.947194Z,2020-11-24T08:30:41.947194Z,meal,breakfast
2020-11-24T08:30:41.947194Z,2020-11-24T08:30:41.947194Z,drink,with breakfast
2020-11-24T10:47:11.063572Z,2020-11-24T10:47:11.063572Z,meal,lunch
2020-11-24T10:58:17.692929Z,2020-11-24T10:58:17.692929Z,snack,
2020-11-24T15:46:42.604663Z,2020-11-24T15:46:42.604663Z,meal,dinner
2020-11-25T00:07:10.771088Z,2020-11-25T00:07:10.771088Z,lights off,
2020-11-25T00:14:44.111499Z,2020-11-25T00:14:44.111499Z,in bed,
2020-11-25T01:01:59.615528Z,2020-11-25T07:03:00Z,asleep,
2020-11-25T07:00:00Z,2020-11-25T07:00:00Z,alarm,
2020-11-25T07:36:24.967484Z,2020-11-25T07:36:24.967484Z,out of bed,
2020-11-25T07:57:07.240967Z,2020-11-25T07:57:07.240967Z,meal,breakfast
2020-11-25T11:27:05.003605Z,2020-11-25T11:27:05.003605Z,chocolate,
2020-11-25T11:35:23.874343Z,2020-11-25T11:35:23.874343Z,meal,lunch
2020-11-25T13:56:35.838058Z,2020-11-25T13:56:35.838058Z,toilet,
2020-11-25T14:09:35.359910Z,2020-11-25T14:09:35.359910Z,snack,
2020-11-25T16:06:41.900525Z,2020-11-25T16:06:41.900525Z,meal,dinner
2020-11-25T22:59:57.565383Z,2020-11-25T22:59:57.565383Z,sleep aid,
2020-11-25T23:41:51.609898Z,2020-11-25T23:41:51.609898Z,lights off,
2020-11-25T23:53:59.128350Z,2020-11-25T23:53:59.128350Z,in bed,
2020-11-26T01:22:42.769108Z,2020-11-26T07:03:00Z,asleep,
2020-11-26T07:00:00Z,2020-11-26T07:00:00Z,alarm,
2020-11-26T07:41:36.394798Z,2020-11-26T07:41:36.394798Z,out of bed,
2020-11-26T07:46:36.394798Z,2020-11-26T07:46:36.394798Z,caffeine,
2020-11-26T08:08:22.412081Z,2020-11-26T08:08:22.412081Z,meal,breakfast
2020-11-26T08:08:22.412081Z,2020-11-26T08:08:22.412081Z,drink,with breakfast
2020-11-26T11:03:17.730152Z,2020-11-26T11:03:17.730152Z,meal,lunch
2020-11-26T11:58:24.992406Z,2020-11-26T11:58:24.992406Z,toilet,
2020-11-26T13:49:26.817630Z,2020-11-26T13:49:26.817630Z,snack,
2020-11-26T15:10:42.504566Z,2020-11-26T15:10:42.504566Z,chocolate,
2020-11-26T15:34:19.789557Z,2020-11-26T15:34:19.789557Z,meal,dinner
2020-11-26T17:12:42.545015Z,2020-11-26T17:12:42.545015Z,toilet,
2020-11-26T17:54:44.193342Z,2020-11-26T17:54:44.193342Z,toilet,
2020-11-26T23:27:13.570009Z,2020-11-26T23:27:13.570009Z,sleep aid,
2020-11-27T00:06:07.147015Z,2020-11-27T00:06:07.147015Z,lights off,
2020-11-27T00:20:45.854028Z,2020-11-27T00:20:45.854028Z,in bed,
2020-11-27T01:39:45.545423Z,2020-11-27T07:03:00Z,asleep,
2020-11-27T07:00:00Z,2020-11-27T07:00:00Z,alarm,
2020-11-27T07:23:26.649817Z,2020-11-27T07:23:26.649817Z,out of bed,
2020-11-27T07:45:54.330971Z,2020-11-27T07:45:54.330971Z,meal,breakfast
2020-11-27T07:45:54.330971Z,2020-11-27T07:45:54.330971Z,drink,with breakfast
2020-11-27T10:26:17.977811Z,2020-11-27T10:26:17.977811Z,meal,lunch
2020-11-27T10:32:36.757827Z,2020-11-27T10:32:36.757827Z,caffeine,
2020-11-27T11:04:59.219853Z,2020-11-27T11:04:59.219853Z,chocolate,
2020-11-27T16:15:47.645577Z,2020-11-27T16:15:47.645577Z,meal,dinner
2020-11-27T19:33:00.342029Z,2020-11-27T19:33:00.342029Z,snack,
2020-11-27T23:23:59.344865Z,2020-11-27T23:23:59.344865Z,sleep aid,
2020-11-28T00:24:41.510338Z,2020-11-28T00:24:41.510338Z,lights off,
2020-11-28T00:31:03.756680Z,2020-11-28T00:31:03.756680Z,in bed,
2020-11-28T00:41:44.862452Z,2020-11-28T06:36:09.146340Z,asleep,
2020-11-28T07:22:30.020966Z,2020-11-28T07:22:30.020966Z,out of bed,
2020-11-28T07:42:34.500419Z,2020-11-28T07:42:34.500419Z,meal,breakfast
2020-11-28T07:42:34.500419Z,2020-11-28T07:42:34.500419Z,drink,with breakfast
2020-11-28T09:58:44.228518Z,2020-11-28T09:58:44.228518Z,meal,lunch
2020-11-28T12:24:06.815912Z,2020-11-28T12:24:06.815912Z,chocolate,
2020-11-28T14:47:08.185580Z,2020-11-28T14:47:08.185580Z,meal,dinner
2020-11-28T14:53:07.288043Z,2020-11-28T14:53:07.288043Z,toilet,
2020-11-28T15:40:37.350895Z,2020-11-28T15:40:37.350895Z,toilet,
2020-11-28T17:43:21.623553Z,2020-11-28T17:43:21.623553Z,snack,
2020-11-28T18:23:34.563842Z,2020-11-28T18:23:34.563842Z,toilet,
2020-11-28T20:30:59.231944Z,2020-11-28T20:30:59.231944Z,alcohol,
2020-11-28T20:40:21.451859Z,2020-11-28T20:40:21.451859Z,caffeine,
2020-11-29T00:16:58.680559Z,2020-11-29T00:16:58.680559Z,lights off,
2020-11-29T00:24:37.668312Z,2020-11-29T00:24:37.668312Z,in bed,
2020-11-29T01:00:40.705924Z,2020-11-29T08:53:10.900513Z,asleep,
2020-11-29T09:16:32.992641Z,2020-11-29T09:16:32.992641Z,out of bed,
2020-11-29T09:21:32.992641Z,2020-11-29T09:21:32.992641Z,meal,breakfast
2020-11-29T09:21:32.992641Z,2020-11-29T09:21:32.992641Z,chocolate,
2020-11-29T12:14:02.819007Z,2020-11-29T12:14:02.819007Z,caffeine,
2020-11-29T12:23:29.692752Z,2020-11-29T12:23:29.692752Z,meal,lunch
2020-11-29T18:11:49.674596Z,2020-11-29T18:11:49.674596Z,snack,
2020-11-29T18:45:33.291798Z,2020-11-29T18:45:33.291798Z,meal,dinner
2020-11-29T21:24:14.150402Z,2020-11-29T21:24:14.150402Z,toilet,
2020-11-29T22:20:57.833315Z,2020-11-29T22:20:57.833315Z,sleep aid,
2020-11-29T23:28:23.092882Z,2020-11-29T23:28:23.092882Z,lights off,
2020-11-29T23:30:59.435632Z,2020-11-30T07:03:00Z,asleep,
2020-11-29T23:30:59.435632Z,2020-11-29T23:30:59.435632Z,in bed,
2020-11-30T07:00:00Z,2020-11-30T07:00:00Z,alarm,
2020-11-30T07:24:28.140996Z,2020-11-30T07:24:28.140996Z,out of bed,
2020-11-30T07:29:28.140996Z,2020-11-30T07:29:28.140996Z,chocolate,
2020-11-30T07:59:01.957365Z,2020-11-30T07:59:01.957365Z,meal,breakfast
2020-11-30T07:59:01.957365Z,2020-11-30T07:59:01.957365Z,drink,with breakfast
2020-11-30T09:05:03.747672Z,2020-11-30T09:05:03.747672Z,caffeine,
2020-11-30T11:46:05.553451Z,2020-11-30T11:46:05.553451Z,meal,lunch
2020-11-30T12:37:47.432548Z,2020-11-30T12:37:47.432548Z,snack,
2020-11-30T14:08:44.700851Z,2020-11-30T14:08:44.700851Z,toilet,
2020-11-30T18:33:45.499148Z,2020-11-30T18:33:45.499148Z,alcohol,
2020-11-30T21:18:36.692152Z,2020-11-30T21:18:36.692152Z,sleep aid,
2020-11-30T22:31:28.027173Z,2020-11-30T22:31:28.027173Z,in bed,
2020-11-30T22:45:14.296554Z,2020-11-30T22:45:14.296554Z,lights off,
2020-11-30T23:16:59.981237Z,2020-12-01T07:03:00Z,asleep,
2020-12-01T07:00:00Z,2020-12-01T07:00:00Z,alarm,
2020-12-01T07:57:30.839990Z,2020-12-01T07:57:30.839990Z,out of bed,
2020-12-01T08:20:39.601800Z,2020-12-01T08:20:39.601800Z,meal,breakfast
2020-12-01T08:20:39.601800Z,2020-12-01T08:20:39.601800Z,drink,with breakfast
2020-12-01T10:17:43.699286Z,2020-12-01T10:17:43.699286Z,chocolate,
2020-12-01T11:12:39.488575Z,2020-12-01T11:12:39.488575Z,meal,lunch
2020-12-01T20:29:03.528532Z,2020-12-01T20:29:03.528532Z,snack,
2020-12-01T22:15:46.750836Z,2020-12-01T22:15:46.750836Z,lights off,
2020-12-01T22:29:35.959194Z,2020-12-01T22:29:35.959194Z,in bed,
2020-12-01T23:12:23.696244Z,2020-12-02T07:03:00Z,asleep,
2020-12-02T01:28:27.949179Z,2020-12-02T01:28:27.949179Z,night noise,
2020-12-02T07:00:00Z,2020-12-02T07:00:00Z,alarm,
2020-12-02T07:02:19.511617Z,2020-12-02T07:02:19.511617Z,out of bed,
2020-12-02T07:07:19.511617Z,2020-12-02T07:07:19.511617Z,chocolate,
2020-12-02T07:26:48.497058Z,2020-12-02T07:26:48.497058Z,meal,breakfast
2020-12-02T07:26:48.497058Z,2020-12-02T07:26:48.497058Z,drink,with breakfast
2020-12-02T10:14:36.713558Z,2020-12-02T10:14:36.713558Z,meal,lunch
2020-12-02T11:51:52.097118Z,2020-12-02T11:51:52.097118Z,snack,
2020-12-02T13:58:57.621285Z,2020-12-02T13:58:57.621285Z,toilet,
2020-12-02T22:42:19.435087Z,2020-12-02T22:42:19.435087Z,in bed,
2020-12-02T22:51:05.538987Z,2020-12-02T22:51:05.538987Z,lights off,
2020-12-02T23:04:35.607137Z,2020-12-03T07:03:00Z,asleep,
2020-12-03T07:00:00Z,2020-12-03T07:00:00Z,alarm,
2020-12-03T07:50:22.315240Z,2020-12-03T07:50:22.315240Z,out of bed,
2020-12-03T08:30:30.312142Z,2020-12-03T08:30:30.312142Z,meal,breakfast
2020-12-03T08:30:30.312142Z,2020-12-03T08:30:30.312142Z,drink,with breakfast
2020-12-03T08:52:57.489915Z,2020-12-03T08:52:57.489915Z,chocolate,
2020-12-03T15:45:00.828743Z,2020-12-03T15:45:00.828743Z,caffeine,
2020-12-03T18:00:24.162299Z,2020-12-03T18:00:24.162299Z,snack,
2020-12-03T23:12:12.560987Z,2020-12-03T23:12:12.560987Z,lights off,
2020-12-03T23:14:19.948510Z,2020-12-03T23:14:19.948510Z,in bed,
2020-12-04T00:26:32.192669Z,2020-12-04T07:03:00Z,asleep,
2020-12-04T02:53:52.614314Z,2020-12-04T02:53:52.614314Z,night noise,
2020-12-04T07:00:00Z,2020-12-04T07:00:00Z,alarm,
2020-12-04T07:21:05.273436Z,2020-12-04T07:21:05.273436Z,out of bed,
2020-12-04T07:26:05.273436Z,2020-12-04T07:26:05.273436Z,caffeine,
2020-12-04T07:54:29.269538Z,2020-12-04T07:54:29.269538Z,drink,with breakfast
2020-12-04T10:59:00.657740Z,2020-12-04T10:59:00.657740Z,meal,lunch
2020-12-04T14:57:11.140158Z,2020-12-04T14:57:11.140158Z,chocolate,
2020-12-04T16:23:18.505031Z,2020-12-04T16:23:18.505031Z,meal,dinner
2020-12-04T18:04:33.066399Z,2020-12-04T18:04:33.066399Z,snack,
2020-12-05T00:43:10.154886Z,2020-12-05T00:43:10.154886Z,lights off,
2020-12-05T00:49:34.367597Z,2020-12-05T00:49:34.367597Z,in bed,
2020-12-05T01:00:21.375772Z,2020-12-05T08:10:38.045673Z,asleep,
2020-12-05T08:41:35.679680Z,2020-12-05T08:41:35.679680Z,out of bed,
2020-12-05T09:22:40.694672Z,2020-12-05T09:22:40.694672Z,drink,with breakfast
2020-12-05T12:48:48.102293Z,2020-12-05T12:48:48.102293Z,caffeine,
2020-12-05T15:01:35.012683Z,2020-12-05T15:01:35.012683Z,toilet,
2020-12-05T17:53:53.026966Z,2020-12-05T17:53:53.026966Z,meal,dinner
2020-12-05T23:16:04.206666Z,2020-12-05T23:16:04.206666Z,lights off,
2020-12-05T23:22:20.580927Z,2020-12-05T23:22:20.580927Z,in bed,
2020-12-06T00:14:24.609184Z,2020-12-06T07:13:05.661843Z,asleep,
2020-12-06T07:28:52.004813Z,2020-12-06T07:28:52.004813Z,out of bed,
2020-12-06T08:05:36.416168Z,2020-12-06T08:05:36.416168Z,meal,breakfast
2020-12-06T08:05:36.416168Z,2020-12-06T08:05:36.416168Z,drink,with breakfast
2020-12-06T10:12:40.874719Z,2020-12-06T10:12:40.874719Z,chocolate,
2020-12-06T11:23:05.462425Z,2020-12-06T11:23:05.462425Z,meal,lunch
2020-12-06T11:45:06.744642Z,2020-12-06T11:45:06.744642Z,caffeine,
2020-12-06T13:39:56.091892Z,2020-12-06T13:39:56.091892Z,toilet,
2020-12-06T15:38:43.727331Z,2020-12-06T15:38:43.727331Z,snack,
2020-12-06T16:26:06.340418Z,2020-12-06T16:26:06.340418Z,meal,dinner
2020-12-06T21:45:35.612858Z,2020-12-06T21:45:35.612858Z,in bed,
2020-12-06T21:57:19.023424Z,2020-12-06T21:57:19.023424Z,lights off,
2020-12-06T22:21:26.312884Z,2020-12-07T07:03:00Z,asleep,
2020-12-07T07:00:00Z,2020-12-07T07:00:00Z,alarm,
2020-12-07T07:39:59.083223Z,2020-12-07T07:39:59.083223Z,out of bed,
2020-12-07T08:14:44.147688Z,2020-12-07T08:14:44.147688Z,meal,breakfast
2020-12-07T08:14:44.147688Z,2020-12-07T08:14:44.147688Z,drink,with breakfast
2020-12-07T10:57:11.369299Z,2020-12-07T10:57:11.369299Z,meal,lunch
2020-12-07T11:25:18.991781Z,2020-12-07T11:25:18.991781Z,toilet,
2020-12-07T14:16:31.163362Z,2020-12-07T14:16:31.163362Z,snack,
2020-12-07T14:31:19.994566Z,2020-12-07T14:31:19.994566Z,meal,dinner
2020-12-07T16:03:45.723209Z,2020-12-07T16:03:45.723209Z,caffeine,
2020-12-08T01:57:10.354752Z,2020-12-08T01:57:10.354752Z,lights off,
2020-12-08T02:36:39.574769Z,2020-12-08T02:36:39.574769Z,in bed,
2020-12-08T02:43:07.013211Z,2020-12-08T07:03:00Z,asleep,
2020-12-08T07:00:00Z,2020-12-08T07:00:00Z,alarm,
2020-12-08T07:45:58.025761Z,2020-12-08T07:45:58.025761Z,out of bed,
2020-12-08T07:50:58.025761Z,2020-12-08T07:50:58.025761Z,chocolate,
2020-12-08T08:20:53.564160Z,2020-12-08T08:20:53.564160Z,drink,with breakfast
2020-12-08T09:47:48.058264Z,2020-12-08T09:47:48.058264Z,caffeine,
2020-12-08T15:10:20.455724Z,2020-12-08T15:10:20.455724Z,snack,
2020-12-08T15:23:12.813827Z,2020-12-08T15:23:12.813827Z,meal,dinner
2020-12-08T22:21:18.043454Z,2020-12-08T22:21:18.043454Z,sleep aid,
2020-12-08T22:59:52.529342Z,2020-12-08T22:59:52.529342Z,lights off,
2020-12-08T23:09:35.530630Z,2020-12-09T07:03:00Z,asleep,
2020-12-08T23:09:35.530630Z,2020-12-08T23:09:35.530630Z,in bed,
2020-12-09T07:00:00Z,2020-12-09T07:00:00Z,alarm,
2020-12-09T07:19:44.152146Z,2020-12-09T07:19:44.152146Z,out of bed,
2020-12-09T07:31:48.890404Z,2020-12-09T07:31:48.890404Z,meal,breakfast
2020-12-09T07:31:48.890404Z,2020-12-09T07:31:48.890404Z,drink,with breakfast
2020-12-09T10:22:09.958063Z,2020-12-09T10:22:09.958063Z,chocolate,
2020-12-09T13:01:24.981795Z,2020-12-09T13:01:24.981795Z,caffeine,
2020-12-09T15:58:01.906713Z,2020-12-09T15:58:01.906713Z,meal,dinner
2020-12-09T19:28:07.510489Z,2020-12-09T19:28:07.510489Z,snack,
2020-12-09T23:39:16.544260Z,2020-12-09T23:39:16.544260Z,lights off,
2020-12-10T00:14:34.692457Z,2020-12-10T00:14:34.692457Z,in bed,
2020-12-10T01:23:07.961244Z,2020-12-10T07:03:00Z,asleep,
2020-12-10T07:00:00Z,2020-12-10T07:00:00Z,alarm,
2020-12-10T07:18:26.777964Z,2020-12-10T07:18:26.777964Z,out of bed,
2020-12-10T07:53:30.504416Z,2020-12-10T07:53:30.504416Z,meal,breakfast
2020-12-10T07:53:30.504416Z,2020-12-10T07:53:30.504416Z,drink,with breakfast
2020-12-10T11:37:51.164123Z,2020-12-10T11:37:51.164123Z,meal,lunch
2020-12-10T11:38:41.915543Z,2020-12-10T11:38:41.915543Z,chocolate,
2020-12-10T12:08:41.942189Z,2020-12-10T12:08:41.942189Z,caffeine,
2020-12-10T12:32:10.933471Z,2020-12-10T12:32:10.933471Z,snack,
2020-12-10T17:57:17.886461Z,2020-12-10T17:57:17.886461Z,meal,dinner
2020-12-10T23:38:44.123837Z,2020-12-10T23:38:44.123837Z,sleep aid,
2020-12-11T00:41:52.956988Z,2020-12-11T07:03:00Z,asleep,
2020-12-11T00:41:52.956988Z,2020-12-11T00:41:52.956988Z,in bed,
2020-12-11T00:41:52.956988Z,2020-12-11T00:41:52.956988Z,lights off,
2020-12-11T07:00:00Z,2020-12-11T07:00:00Z,alarm,
2020-12-11T07:41:01.902731Z,2020-12-11T07:41:01.902731Z,out of bed,
2020-12-11T08:06:44.257134Z,2020-12-11T08:06:44.257134Z,meal,breakfast
2020-12-11T08:06:44.257134Z,2020-12-11T08:06:44.257134Z,drink,with breakfast
2020-12-11T09:14:40.079308Z,2020-12-11T09:14:40.079308Z,snack,
2020-12-11T11:11:19.417427Z,2020-12-11T11:11:19.417427Z,meal,lunch
2020-12-12T01:08:42.615528Z,2020-12-12T01:08:42.615528Z,lights off,
2020-12-12T01:13:14.948845Z,2020-12-12T01:13:14.948845Z,in bed,
2020-12-12T01:13:14.948845Z,2020-12-12T01:13:14.948845Z,night noise,
2020-12-12T01:32:49.713059Z,2020-12-12T09:42:49.908065Z,asleep,
2020-12-12T09:57:42.214954Z,2020-12-12T09:57:42.214954Z,out of bed,
2020-12-12T10:02:42.214954Z,2020-12-12T10:02:42.214954Z,caffeine,
2020-12-12T10:33:03.591233Z,2020-12-12T10:33:03.591233Z,meal,breakfast
2020-12-12T10:33:03.591233Z,2020-12-12T10:33:03.591233Z,drink,with breakfast
2020-12-12T11:37:04.793079Z,2020-12-12T11:37:04.793079Z,chocolate,
2020-12-12T13:37:09.837469Z,2020-12-12T13:37:09.837469Z,meal,lunch
2020-12-12T14:59:24.496937Z,2020-12-12T14:59:24.496937Z,snack,
2020-12-12T17:54:27.992608Z,2020-12-12T17:54:27.992608Z,toilet,
2020-12-12T19:27:15.166218Z,2020-12-12T19:27:15.166218Z,meal,dinner
2020-12-12T23:56:46.150561Z,2020-12-12T23:56:46.150561Z,sleep aid,
2020-12-13T00:55:40.444592Z,2020-12-13T00:55:40.444592Z,lights off,
2020-12-13T01:16:45.817977Z,2020-12-13T01:16:45.817977Z,in bed,
2020-12-13T02:41:53.583967Z,2020-12-13T12:02:05.058333Z,asleep,
2020-12-13T12:36:58.879151Z,2020-12-13T12:36:58.879151Z,out of bed,
2020-12-13T13:14:04.951799Z,2020-12-13T13:14:04.951799Z,drink,with breakfast
2020-12-13T15:02:07.494062Z,2020-12-13T15:02:07.494062Z,caffeine,
2020-12-13T16:07:50.304469Z,2020-12-13T16:07:50.304469Z,meal,lunch
2020-12-13T21:46:04.283535Z,2020-12-13T21:46:04.283535Z,meal,dinner
2020-12-13T21:56:54.836859Z,2020-12-13T21:56:54.836859Z,snack,
2020-12-13T23:54:10.880541Z,2020-12-13T23:54:10.880541Z,sleep aid,
2020-12-14T00:00:42.164547Z,2020-12-14T00:00:42.164547Z,chocolate,
2020-12-14T00:51:11.282151Z,2020-12-14T00:51:11.282151Z,lights off,
2020-12-14T01:01:12.409723Z,2020-12-14T01:01:12.409723Z,in bed,
2020-12-14T02:05:35.391063Z,2020-12-14T07:03:00Z,asleep,
2020-12-14T03:57:14.228047Z,2020-12-14T03:57:14.228047Z,night noise,
2020-12-14T07:00:00Z,2020-12-14T07:00:00Z,alarm,
2020-12-14T07:46:36.947329Z,2020-12-14T07:46:36.947329Z,out of bed,
2020-12-14T08:10:10.497441Z,2020-12-14T08:10:10.497441Z,drink,with breakfast
2020-12-14T08:20:02.594603Z,2020-12-14T08:20:02.594603Z,chocolate,
2020-12-14T09:15:10.958935Z,2020-12-14T09:15:10.958935Z,caffeine,
2020-12-14T10:59:27.381030Z,2020-12-14T10:59:27.381030Z,meal,lunch
2020-12-14T15:24:22.615765Z,2020-12-14T15:24:22.615765Z,meal,dinner
2020-12-14T16:39:01.353559Z,2020-12-14T16:39:01.353559Z,snack,
2020-12-14T21:05:02.584015Z,2020-12-14T21:05:02.584015Z,alcohol,
2020-12-14T23:29:10.321084Z,2020-12-14T23:29:10.321084Z,sleep aid,
2020-12-15T00:31:18.545537Z,2020-12-15T00:31:18.545537Z,lights off,
2020-12-15T00:46:45.473634Z,2020-12-15T00:46:45.473634Z,in bed,
2020-12-15T00:50:45.272104Z,2020-12-15T07:03:00Z,asleep,
2020-12-15T07:00:00Z,2020-12-15T07:00:00Z,alarm,
2020-12-15T07:27:41.450498Z,2020-12-15T07:27:41.450498Z,out of bed,
2020-12-15T08:20:52.385913Z,2020-12-15T08:20:52.385913Z,meal,breakfast
2020-12-15T08:20:52.385913Z,2020-12-15T08:20:52.385913Z,drink,with breakfast
2020-12-15T11:28:31.831019Z,2020-12-15T11:28:31.831019Z,meal,lunch
2020-12-15T12:38:44.512074Z,2020-12-15T12:38:44.512074Z,chocolate,
2020-12-15T15:02:23.130737Z,2020-12-15T15:02:23.130737Z,caffeine,
2020-12-15T15:30:05.544117Z,2020-12-15T15:30:05.544117Z,snack,
2020-12-15T16:03:10.395486Z,2020-12-15T16:03:10.395486Z,toilet,
2020-12-15T16:45:09.738055Z,2020-12-15T16:45:09.738055Z,meal,dinner
2020-12-15T21:55:13.625229Z,2020-12-15T21:55:13.625229Z,alcohol,
2020-12-16T01:01:26.556353Z,2020-12-16T01:01:26.556353Z,sleep aid,
2020-12-16T01:52:54.873955Z,2020-12-16T01:52:54.873955Z,in bed,
2020-12-16T02:05:41.022690Z,2020-12-16T02:05:41.022690Z,lights off,
2020-12-16T02:55:52.158331Z,2020-12-16T07:03:00Z,asleep,
2020-12-16T07:00:00Z,2020-12-16T07:00:00Z,alarm,
2020-12-16T07:14:28.850985Z,2020-12-16T07:14:28.850985Z,out of bed,
2020-12-16T07:57:48.116065Z,2020-12-16T07:57:48.116065Z,meal,breakfast
2020-12-16T07:57:48.116065Z,2020-12-16T07:57:48.116065Z,drink,with breakfast
2020-12-16T10:48:12.631498Z,2020-12-16T10:48:12.631498Z,meal,lunch
2020-12-16T11:05:34.266349Z,2020-12-16T11:05:34.266349Z,caffeine,
2020-12-16T12:46:58.927185Z,2020-12-16T12:46:58.927185Z,snack,
2020-12-16T13:27:39.962170Z,2020-12-16T13:27:39.962170Z,chocolate,
2020-12-16T16:50:12.483413Z,2020-12-16T16:50:12.483413Z,meal,dinner
2020-12-16T22:55:54.974437Z,2020-12-16T22:55:54.974437Z,lights off,
2020-12-16T23:16:25.403067Z,2020-12-17T07:03:00Z,asleep,
2020-12-16T23:16:25.403067Z,2020-12-16T23:16:25.403067Z,in bed,
2020-12-17T07:00:00Z,2020-12-17T07:00:00Z,alarm,
2020-12-17T07:39:37.624368Z,2020-12-17T07:39:37.624368Z,out of bed,
2020-12-17T08:20:39.488052Z,2020-12-17T08:20:39.488052Z,meal,breakfast
2020-12-17T08:20:39.488052Z,2020-12-17T08:20:39.488052Z,drink,with breakfast
2020-12-17T08:38:47.662206Z,2020-12-17T08:38:47.662206Z,caffeine,
2020-12-17T11:42:45.711476Z,2020-12-17T11:42:45.711476Z,chocolate,
2020-12-17T12:02:49.059377Z,2020-12-17T12:02:49.059377Z,meal,lunch
2020-12-17T15:15:36.224030Z,2020-12-17T15:15:36.224030Z,toilet,
2020-12-17T16:39:41.784589Z,2020-12-17T16:39:41.784589Z,meal,dinner
2020-12-17T18:06:38.928145Z,2020-12-17T18:06:38.928145Z,snack,
2020-12-17T22:06:08.230558Z,2020-12-17T22:06:08.230558Z,alcohol,
2020-12-18T01:48:01.860502Z,2020-12-18T01:48:01.860502Z,in bed,
2020-12-18T01:49:58.170150Z,2020-12-18T01:49:58.170150Z,lights off,
2020-12-18T02:38:09.150049Z,2020-12-18T07:03:00Z,asleep,
2020-12-18T07:00:00Z,2020-12-18T07:00:00Z,alarm,
2020-12-18T07:55:03.530191Z,2020-12-18T07:55:03.530191Z,out of bed,
2020-12-18T08:28:57.763478Z,2020-12-18T08:28:57.763478Z,meal,breakfast
2020-12-18T08:28:57.763478Z,2020-12-18T08:28:57.763478Z,drink,with breakfast
2020-12-18T10:22:47.193371Z,2020-12-18T10:22:47.193371Z,caffeine,
2020-12-18T11:42:13.758080Z,2020-12-18T11:42:13.758080Z,meal,lunch
2020-12-18T13:26:16.636124Z,2020-12-18T13:26:16.636124Z,chocolate,
2020-12-18T13:29:16.676674Z,2020-12-18T13:29:16.676674Z,toilet,
2020-12-18T15:00:21.946851Z,2020-12-18T15:00:21.946851Z,snack,
2020-12-18T16:57:29.229487Z,2020-12-18T16:57:29.229487Z,meal,dinner
2020-12-18T18:27:00.781493Z,2020-12-18T18:27:00.781493Z,toilet,
2020-12-18T21:06:17.614719Z,2020-12-18T21:06:17.614719Z,sleep aid,
2020-12-18T21:14:48.155438Z,2020-12-18T21:14:48.155438Z,lights off,
2020-12-18T21:54:47.462212Z,2020-12-18T21:54:47.462212Z,in bed,
2020-12-18T22:21:53.669409Z,2020-12-19T05:59:16.602685Z,asleep,
